src,src_name,dest,dest_name,weight,edge_type
341,CAMK2D,539,CREB3L3,1.9016809649959516e-06,gene-gene
341,CAMK2D,540,CREB3L4,6.2715340997593965e-06,gene-gene
341,CAMK2D,541,CREB5,7.0035469737680005e-06,gene-gene
341,CAMK2D,542,CREBBP,2.967153136523848e-07,gene-gene
341,CAMK2D,774,EP300,1.693651817428569e-05,gene-gene
341,CAMK2D,841,FBXO43,8.350293174460215e-40,gene-gene
341,CAMK2D,876,FLNB,0.00042487133760005236,gene-gene
341,CAMK2D,877,FLNC,8.32110879844321e-40,gene-gene
341,CAMK2D,893,FOXO1,5.941099061602103e-07,gene-gene
341,CAMK2D,1017,GRIA1,1.035431099201863e-05,gene-gene
341,CAMK2D,1018,GRIA2,8.289704661971578e-06,gene-gene
341,CAMK2D,1032,GRM1,1.2473763554743019e-34,gene-gene
341,CAMK2D,1104,HRAS,2.0744526712708953e-06,gene-gene
341,CAMK2D,1280,KRAS,0.057149814710101055,gene-gene
341,CAMK2D,1402,MAPK1,2.426537200032423e-05,gene-gene
341,CAMK2D,1407,MAPK3,9.232602072491622e-06,gene-gene
341,CAMK2D,1658,NOS1,8.337102284916037e-40,gene-gene
341,CAMK2D,1660,NOS3,4.939834449639117e-07,gene-gene
341,CAMK2D,1799,PDE10A,8.256896511170705e-30,gene-gene
341,CAMK2D,1802,PDE3A,8.442061875391406e-40,gene-gene
341,CAMK2D,1803,PDE3B,1.1916338444445379e-29,gene-gene
341,CAMK2D,1804,PDE4A,1.876463592843999e-39,gene-gene
341,CAMK2D,1805,PDE4B,2.3429527343459383e-21,gene-gene
341,CAMK2D,1806,PDE4C,5.118203032727296e-31,gene-gene
341,CAMK2D,1807,PDE4D,8.368269498260061e-40,gene-gene
341,CAMK2D,1868,PIK3C3,7.610923039180733e-35,gene-gene
341,CAMK2D,2091,RAP1A,3.0843257263768464e-06,gene-gene
341,CAMK2D,2092,RAP1B,3.839435521513224e-06,gene-gene
341,CAMK2D,2218,RYR2,1.3486682630519616e-39,gene-gene
341,CAMK2D,2232,SCN1B,3.281750476998879e-36,gene-gene
341,CAMK2D,2233,SCN4B,8.418031942225677e-40,gene-gene
341,CAMK2D,2234,SCN5A,3.999058698198844e-38,gene-gene
341,CAMK2D,2323,SLC25A31,8.452200269780796e-40,gene-gene
341,CAMK2D,2324,SLC25A4,2.5053126209934343e-34,gene-gene
341,CAMK2D,2342,SLC6A3,2.246685160874525e-07,gene-gene
341,CAMK2D,2436,STAT1,0.00012375089378717044,gene-gene
341,CAMK2D,2611,TRPV1,2.411881420509114e-07,gene-gene
341,CAMK2D,2696,VDAC1,1.3410966164002743e-30,gene-gene
341,CAMK2D,2697,VDAC2,8.406452545915472e-40,gene-gene
341,CAMK2D,2698,VDAC3,8.43763377224414e-40,gene-gene
342,CAMK2G,44,ADCY1,5.664472517034165e-35,gene-gene
342,CAMK2G,45,ADCY2,8.735438324250279e-31,gene-gene
342,CAMK2G,46,ADCY3,4.075864962897848e-24,gene-gene
342,CAMK2G,47,ADCY4,7.900430825211857e-39,gene-gene
342,CAMK2G,48,ADCY5,2.5832145183812827e-05,gene-gene
342,CAMK2G,49,ADCY6,8.556459211024004e-40,gene-gene
342,CAMK2G,50,ADCY7,8.357033420073618e-40,gene-gene
342,CAMK2G,51,ADCY8,8.479541938317215e-40,gene-gene
342,CAMK2G,52,ADCY9,8.233681787253984e-40,gene-gene
342,CAMK2G,173,ATF1,8.44790528998764e-40,gene-gene
342,CAMK2G,174,ATF2,1.02389179801321e-07,gene-gene
342,CAMK2G,175,ATF4,2.8260274120839313e-06,gene-gene
342,CAMK2G,177,ATF6B,5.8481297552740825e-06,gene-gene
342,CAMK2G,305,CACNA1C,8.406541294818213e-40,gene-gene
342,CAMK2G,306,CACNA1D,1.2075057764261444e-38,gene-gene
342,CAMK2G,310,CACNA2D1,8.425914246087504e-40,gene-gene
342,CAMK2G,311,CACNA2D2,4.848854512613083e-24,gene-gene
342,CAMK2G,312,CACNA2D3,8.47326412119704e-40,gene-gene
342,CAMK2G,313,CACNA2D4,0.008841542527079582,gene-gene
342,CAMK2G,314,CACNB1,3.3699104217225915e-28,gene-gene
342,CAMK2G,315,CACNB2,8.371620937087239e-40,gene-gene
342,CAMK2G,316,CACNB3,5.869364793459889e-30,gene-gene
342,CAMK2G,317,CACNB4,8.294916194647538e-40,gene-gene
342,CAMK2G,318,CACNG1,8.438521261271546e-40,gene-gene
342,CAMK2G,319,CACNG2,8.46507119617562e-40,gene-gene
342,CAMK2G,320,CACNG3,8.386778315476352e-40,gene-gene
342,CAMK2G,321,CACNG4,1.0661349634286312e-39,gene-gene
342,CAMK2G,322,CACNG6,2.381896386814355e-19,gene-gene
342,CAMK2G,323,CACNG7,1.3919942747796073e-28,gene-gene
342,CAMK2G,331,CALM1,2.726960294464615e-22,gene-gene
342,CAMK2G,332,CALM2,1.7130441527155234e-35,gene-gene
342,CAMK2G,333,CALM3,8.457459810016896e-40,gene-gene
342,CAMK2G,334,CALML3,8.281171792209952e-40,gene-gene
342,CAMK2G,414,CDC25C,4.794958385900827e-07,gene-gene
342,CAMK2G,535,CREB1,9.524786340383192e-06,gene-gene
342,CAMK2G,536,CREB3,5.680386796787691e-06,gene-gene
342,CAMK2G,537,CREB3L1,1.3303379091667011e-06,gene-gene
342,CAMK2G,538,CREB3L2,1.4219034104219948e-06,gene-gene
342,CAMK2G,539,CREB3L3,1.970644613417486e-06,gene-gene
342,CAMK2G,540,CREB3L4,6.980273610679433e-06,gene-gene
342,CAMK2G,541,CREB5,4.734673141264245e-06,gene-gene
342,CAMK2G,542,CREBBP,1.1708243012738725e-05,gene-gene
342,CAMK2G,774,EP300,1.0441083973022902e-05,gene-gene
342,CAMK2G,841,FBXO43,7.573725298367193e-34,gene-gene
342,CAMK2G,876,FLNB,8.341278154339725e-40,gene-gene
342,CAMK2G,877,FLNC,8.314282139424507e-40,gene-gene
342,CAMK2G,893,FOXO1,6.852434886184255e-07,gene-gene
342,CAMK2G,1017,GRIA1,6.957984320858183e-06,gene-gene
342,CAMK2G,1018,GRIA2,1.5302507866484422e-05,gene-gene
342,CAMK2G,1032,GRM1,8.333393514980458e-40,gene-gene
342,CAMK2G,1104,HRAS,5.444271058271018e-06,gene-gene
342,CAMK2G,1280,KRAS,8.233262633439153e-06,gene-gene
342,CAMK2G,1402,MAPK1,7.63304221133391e-06,gene-gene
342,CAMK2G,1407,MAPK3,0.00010732909625706573,gene-gene
342,CAMK2G,1658,NOS1,8.264872355572414e-40,gene-gene
342,CAMK2G,1660,NOS3,1.6511220716589983e-07,gene-gene
342,CAMK2G,1799,PDE10A,2.4099725398226407e-13,gene-gene
342,CAMK2G,1802,PDE3A,8.38483051061094e-40,gene-gene
342,CAMK2G,1803,PDE3B,8.824155822365719e-33,gene-gene
342,CAMK2G,1804,PDE4A,8.474616374215113e-40,gene-gene
342,CAMK2G,1805,PDE4B,4.833274398401504e-38,gene-gene
342,CAMK2G,1806,PDE4C,8.215355138838057e-40,gene-gene
342,CAMK2G,1807,PDE4D,8.310134295970106e-40,gene-gene
342,CAMK2G,1868,PIK3C3,8.506304403488377e-40,gene-gene
342,CAMK2G,2091,RAP1A,4.387687113194261e-06,gene-gene
342,CAMK2G,2092,RAP1B,4.59739984156234e-07,gene-gene
342,CAMK2G,2218,RYR2,2.3024648702055044e-33,gene-gene
342,CAMK2G,2232,SCN1B,8.28280196942345e-40,gene-gene
342,CAMK2G,2233,SCN4B,8.42180377059215e-40,gene-gene
342,CAMK2G,2234,SCN5A,8.552584620770146e-40,gene-gene
342,CAMK2G,2323,SLC25A31,1.5088458549713153e-12,gene-gene
342,CAMK2G,2324,SLC25A4,8.429777158854159e-40,gene-gene
342,CAMK2G,2342,SLC6A3,2.0658958882987076e-16,gene-gene
342,CAMK2G,2436,STAT1,8.20696489730229e-05,gene-gene
342,CAMK2G,2611,TRPV1,5.5683301525277784e-08,gene-gene
342,CAMK2G,2696,VDAC1,8.489692010193806e-40,gene-gene
342,CAMK2G,2697,VDAC2,8.39695407782479e-40,gene-gene
342,CAMK2G,2698,VDAC3,8.366499191200132e-40,gene-gene
343,CAMK4,44,ADCY1,4.716791348376973e-05,gene-gene
343,CAMK4,45,ADCY2,5.2115065045654774e-05,gene-gene
343,CAMK4,46,ADCY3,5.066539112400885e-06,gene-gene
343,CAMK4,47,ADCY4,4.701407548661033e-05,gene-gene
343,CAMK4,48,ADCY5,6.345296174004034e-05,gene-gene
343,CAMK4,49,ADCY6,4.6629468367124595e-05,gene-gene
343,CAMK4,50,ADCY7,9.54993690053622e-05,gene-gene
343,CAMK4,51,ADCY8,5.9869009419344366e-05,gene-gene
343,CAMK4,52,ADCY9,2.4672779880453593e-06,gene-gene
343,CAMK4,173,ATF1,4.893234775712093e-05,gene-gene
343,CAMK4,174,ATF2,0.0001303988665313227,gene-gene
343,CAMK4,175,ATF4,0.01699129135477051,gene-gene
343,CAMK4,177,ATF6B,0.00011592433778181051,gene-gene
343,CAMK4,331,CALM1,6.716950156260282e-05,gene-gene
343,CAMK4,332,CALM2,4.392519864874582e-06,gene-gene
343,CAMK4,333,CALM3,4.898000042885542e-05,gene-gene
343,CAMK4,334,CALML3,2.2137261112220585e-05,gene-gene
343,CAMK4,535,CREB1,7.865790818565681e-05,gene-gene
343,CAMK4,536,CREB3,2.7371016282510634e-05,gene-gene
343,CAMK4,537,CREB3L1,5.5490873819508124e-05,gene-gene
343,CAMK4,538,CREB3L2,1.2298483246316513e-05,gene-gene
343,CAMK4,539,CREB3L3,2.258960876133642e-06,gene-gene
343,CAMK4,540,CREB3L4,2.8793554823399365e-05,gene-gene
343,CAMK4,541,CREB5,8.170030074931371e-05,gene-gene
343,CAMK4,542,CREBBP,5.944600616203388e-06,gene-gene
343,CAMK4,774,EP300,0.00011040778675427039,gene-gene
343,CAMK4,1065,HDAC4,0.00064957272115862,gene-gene
343,CAMK4,1066,HDAC5,6.049129782089343e-05,gene-gene
343,CAMK4,1104,HRAS,6.38741488122226e-05,gene-gene
343,CAMK4,1280,KRAS,9.923718547118672e-05,gene-gene
343,CAMK4,1402,MAPK1,0.0001239145227979558,gene-gene
343,CAMK4,1407,MAPK3,9.80286155633318e-05,gene-gene
343,CAMK4,1660,NOS3,2.5024772677776735e-05,gene-gene
343,CAMK4,1799,PDE10A,0.00011004760744981468,gene-gene
343,CAMK4,1802,PDE3A,5.472456784142802e-05,gene-gene
343,CAMK4,1803,PDE3B,7.010966752811025e-05,gene-gene
343,CAMK4,1804,PDE4A,5.4623771575279534e-05,gene-gene
343,CAMK4,1805,PDE4B,0.00010586696832130353,gene-gene
343,CAMK4,1806,PDE4C,3.8953759940341115e-05,gene-gene
343,CAMK4,1807,PDE4D,4.138612227203945e-05,gene-gene
343,CAMK4,1937,PPARGC1A,4.600321911614932e-05,gene-gene
344,CAMKK1,343,CAMK4,0.00012255499799114963,gene-gene
345,CAMKK2,343,CAMK4,4.389782164556285e-05,gene-gene
345,CAMKK2,1982,PRKAA1,3.227995087703069e-05,gene-gene
345,CAMKK2,1983,PRKAA2,4.849505300323168e-05,gene-gene
345,CAMKK2,1984,PRKAB1,4.473305307328701e-05,gene-gene
345,CAMKK2,1985,PRKAB2,1.4253118327663591e-05,gene-gene
345,CAMKK2,1989,PRKAG1,0.012577912459770838,gene-gene
345,CAMKK2,1990,PRKAG2,6.34375889300524e-06,gene-gene
345,CAMKK2,1991,PRKAG3,1.7761445633368567e-05,gene-gene
347,CAPN1,261,BID,1.5275621990440413e-05,gene-gene
347,CAPN1,428,CDK5R1,2.556205437250781e-05,gene-gene
348,CAPN2,261,BID,1.4063534763408825e-05,gene-gene
348,CAPN2,428,CDK5R1,1.965053888852708e-05,gene-gene
348,CAPN2,2554,TLN1,1.622623058568468e-34,gene-gene
350,CARD11,244,BCL10,4.731280872268447e-06,gene-gene
352,CARD9,244,BCL10,8.770415964439357e-06,gene-gene
352,CARD9,471,CHUK,2.0178679127032712e-05,gene-gene
352,CARD9,1150,IKBKB,1.3765784725509473e-05,gene-gene
352,CARD9,1197,IRF3,2.1458268785560602e-05,gene-gene
352,CARD9,1402,MAPK1,8.820594745140954e-06,gene-gene
352,CARD9,1403,MAPK11,3.3682961354012754e-05,gene-gene
352,CARD9,1404,MAPK12,4.227350018481957e-05,gene-gene
352,CARD9,1405,MAPK13,5.137233093440348e-06,gene-gene
352,CARD9,1406,MAPK14,0.0004664170241805247,gene-gene
352,CARD9,1407,MAPK3,0.003500105785254467,gene-gene
352,CARD9,1409,MAPK8,3.1042428076943906e-05,gene-gene
352,CARD9,1413,MAPK9,5.749410320277093e-06,gene-gene
352,CARD9,1630,NFKB1,0.0003165170924243436,gene-gene
352,CARD9,1869,PIK3CA,2.608121220267397e-05,gene-gene
352,CARD9,1870,PIK3CD,3.4628278020439517e-05,gene-gene
352,CARD9,1871,PIK3R1,3.7188913969051405e-06,gene-gene
352,CARD9,1872,PIK3R2,2.9601938763335056e-05,gene-gene
352,CARD9,1873,PIK3R3,3.2264938928013485e-06,gene-gene
352,CARD9,2136,RELA,4.3147556425537914e-05,gene-gene
352,CARD9,2164,RIPK2,1.1818837265309412e-05,gene-gene
353,CARM1,887,FOS,0.025011810985840082,gene-gene
353,CARM1,1233,JUN,7.497606141744957e-05,gene-gene
353,CARM1,2398,SP1,9.746046634973027e-05,gene-gene
353,CARM1,2411,SRC,0.00043615115161325474,gene-gene
355,CASP2,261,BID,1.4153083611745387e-05,gene-gene
356,CASP3,26,ACTB,0.004353959511985472,gene-gene
356,CASP3,27,ACTG1,1.9540141996306677e-05,gene-gene
356,CASP3,621,DCC,8.265178318348868e-06,gene-gene
356,CASP3,634,DFFA,2.392354266097148e-05,gene-gene
356,CASP3,1388,MAP3K1,2.2069394011244487e-05,gene-gene
356,CASP3,1770,PAK1,7.720047506154515e-06,gene-gene
356,CASP3,1771,PAK2,3.694892075145617e-05,gene-gene
356,CASP3,1781,PARP1,2.1276318875607103e-05,gene-gene
356,CASP3,1782,PARP2,2.826064095036903e-06,gene-gene
356,CASP3,1783,PARP3,8.293128000076394e-06,gene-gene
356,CASP3,1784,PARP4,1.3584252751373668e-06,gene-gene
356,CASP3,2409,SPTAN1,2.455160180640329e-06,gene-gene
356,CASP3,2447,STK3,6.052486423868686e-05,gene-gene
356,CASP3,2448,STK4,4.325981717556715e-05,gene-gene
357,CASP4,1038,GSDMD,0.13877180218696594,gene-gene
358,CASP6,26,ACTB,2.483130008560497e-32,gene-gene
358,CASP6,27,ACTG1,4.222068261359824e-18,gene-gene
358,CASP6,1337,LMNA,8.342868628096734e-40,gene-gene
358,CASP6,1338,LMNB1,8.45083633927552e-40,gene-gene
358,CASP6,1339,LMNB2,2.7858542734524167e-36,gene-gene
359,CASP7,26,ACTB,2.9988580708270134e-17,gene-gene
359,CASP7,27,ACTG1,2.528940372358341e-31,gene-gene
359,CASP7,1781,PARP1,8.422588497732172e-40,gene-gene
359,CASP7,1782,PARP2,1.9714119522025914e-08,gene-gene
359,CASP7,1783,PARP3,5.206429705140181e-07,gene-gene
359,CASP7,1784,PARP4,8.255528030312808e-40,gene-gene
360,CASP9,356,CASP3,0.00010044302750126614,gene-gene
360,CASP9,358,CASP6,6.269290073153873e-05,gene-gene
360,CASP9,359,CASP7,4.187442633944253e-05,gene-gene
360,CASP9,1781,PARP1,2.478644698082159e-05,gene-gene
360,CASP9,1782,PARP2,1.9705539671122096e-06,gene-gene
360,CASP9,1783,PARP3,4.481947689782828e-05,gene-gene
360,CASP9,1784,PARP4,3.2532596378587186e-05,gene-gene
361,CASQ1,2217,RYR1,4.968873939606037e-19,gene-gene
361,CASQ1,2218,RYR2,8.234522566332579e-40,gene-gene
362,CASR,978,GNA11,8.264704199756695e-40,gene-gene
362,CASR,983,GNAI1,4.280483699403703e-05,gene-gene
362,CASR,984,GNAI2,3.008480416610837e-05,gene-gene
362,CASR,985,GNAI3,1.3891915538503477e-05,gene-gene
362,CASR,988,GNAQ,8.418809662873377e-40,gene-gene
362,CASR,1900,PLCB1,5.289068288523898e-07,gene-gene
362,CASR,1901,PLCB2,1.4001815165338763e-05,gene-gene
362,CASR,1902,PLCB3,6.357475588932479e-07,gene-gene
362,CASR,1903,PLCB4,5.170897566131316e-06,gene-gene
364,CAV1,365,CAV2,1.1765872992934115e-05,gene-gene
364,CAV1,366,CAV3,1.5324777753752034e-05,gene-gene
364,CAV1,400,CD63,1.446466247519614e-05,gene-gene
364,CAV1,911,FYN,0.0008367088436595319,gene-gene
365,CAV2,366,CAV3,1.640881479640181e-05,gene-gene
365,CAV2,400,CD63,2.2459837585605175e-05,gene-gene
365,CAV2,911,FYN,0.0008232400843250321,gene-gene
366,CAV3,400,CD63,7.795522681893393e-06,gene-gene
366,CAV3,911,FYN,0.0009312270837350903,gene-gene
367,CBL,368,CBLB,2.2873783815875275e-05,gene-gene
367,CBL,571,CTNNB1,1.086239922187815e-05,gene-gene
367,CBL,719,EGFR,0.00015928365792206023,gene-gene
367,CBL,868,FGFR2,0.00039897746561716,gene-gene
367,CBL,869,FGFR3,9.906104499653642e-06,gene-gene
367,CBL,870,FGFR4,6.378045403228801e-06,gene-gene
367,CBL,1079,HIF1A,1.6512733054696582e-05,gene-gene
367,CBL,1144,IGF1R,3.883451760581617e-05,gene-gene
367,CBL,1451,MET,4.333273015314868e-05,gene-gene
367,CBL,1535,MYC,3.6627821221676036e-05,gene-gene
367,CBL,1814,PDGFRA,1.6008598928844247e-05,gene-gene
367,CBL,1869,PIK3CA,2.8351664999111865e-05,gene-gene
367,CBL,1870,PIK3CD,5.8560895619545285e-05,gene-gene
367,CBL,1871,PIK3R1,1.2682266363602443e-05,gene-gene
367,CBL,1872,PIK3R2,9.245728142559528e-05,gene-gene
367,CBL,1873,PIK3R3,4.7848884908792875e-05,gene-gene
367,CBL,2537,THBS1,1.0092324979874926e-05,gene-gene
368,CBLB,719,EGFR,6.137613066433308e-05,gene-gene
368,CBLB,868,FGFR2,0.00015354873539763505,gene-gene
368,CBLB,869,FGFR3,5.780849073744321e-05,gene-gene
368,CBLB,870,FGFR4,2.453715508939543e-05,gene-gene
368,CBLB,911,FYN,0.0004476603353396058,gene-gene
368,CBLB,1144,IGF1R,2.206276258220896e-05,gene-gene
368,CBLB,1308,LCK,0.0010397625555924606,gene-gene
368,CBLB,1814,PDGFRA,5.199887436901918e-05,gene-gene
368,CBLB,1869,PIK3CA,2.9639035346917808e-05,gene-gene
368,CBLB,1870,PIK3CD,7.089751185655284e-05,gene-gene
368,CBLB,1871,PIK3R1,1.7872346423549363e-05,gene-gene
368,CBLB,1872,PIK3R2,3.66020006670927e-05,gene-gene
368,CBLB,1873,PIK3R3,5.762837584673738e-05,gene-gene
368,CBLB,2474,SYK,3.5202475070642926e-05,gene-gene
368,CBLB,2762,ZAP70,3.5008012976807855e-05,gene-gene
369,CBLC,367,CBL,2.076667063496037e-06,gene-gene
369,CBLC,368,CBLB,3.1278241143202955e-05,gene-gene
369,CBLC,719,EGFR,0.00037795045566705693,gene-gene
369,CBLC,868,FGFR2,0.00015053984107756455,gene-gene
369,CBLC,869,FGFR3,6.472258024340741e-07,gene-gene
369,CBLC,870,FGFR4,1.0160717920371098e-05,gene-gene
369,CBLC,1144,IGF1R,1.2985674023487567e-05,gene-gene
369,CBLC,1814,PDGFRA,3.670500689167966e-06,gene-gene
369,CBLC,2289,SH3GL1,1.7167301322729145e-05,gene-gene
369,CBLC,2290,SH3GL2,3.600383327769426e-06,gene-gene
369,CBLC,2291,SH3GL3,1.1074942752505497e-06,gene-gene
369,CBLC,2292,SH3GLB1,1.0194695505560958e-06,gene-gene
369,CBLC,2293,SH3GLB2,5.751911402331742e-06,gene-gene
371,CCDC6,1104,HRAS,8.722563507035375e-07,gene-gene
371,CCDC6,1280,KRAS,1.3832621334586293e-05,gene-gene
372,CCK,373,CCKAR,2.031601555202401e-32,gene-gene
372,CCK,374,CCKBR,6.666232380917829e-12,gene-gene
373,CCKAR,393,CD38,0.0037751604492465654,gene-gene
373,CCKAR,978,GNA11,0.005859076976776123,gene-gene
373,CCKAR,981,GNA14,8.441849345124317e-40,gene-gene
373,CCKAR,982,GNA15,2.627482870580581e-32,gene-gene
373,CCKAR,988,GNAQ,8.398649648966623e-40,gene-gene
374,CCKBR,978,GNA11,8.443136204214056e-40,gene-gene
374,CCKBR,981,GNA14,8.436547765934288e-40,gene-gene
374,CCKBR,982,GNA15,8.369579712324205e-40,gene-gene
374,CCKBR,988,GNAQ,0.012203541894753775,gene-gene
375,CCL22,389,CCR10,7.770103138682316e-08,gene-gene
375,CCL22,390,CCR7,1.2473888470291664e-07,gene-gene
375,CCL22,588,CX3CR1,8.739691566006513e-07,gene-gene
375,CCL22,595,CXCR4,1.1011130936822155e-05,gene-gene
375,CCL22,596,CXCR5,9.432033155262291e-08,gene-gene
376,CCL24,389,CCR10,8.398904218187643e-40,gene-gene
376,CCL24,390,CCR7,8.386801670450757e-40,gene-gene
376,CCL24,588,CX3CR1,7.724302062469987e-27,gene-gene
376,CCL24,595,CXCR4,3.4182293499422184e-07,gene-gene
376,CCL24,596,CXCR5,8.427264163608136e-40,gene-gene
377,CCL25,389,CCR10,8.456728799318007e-40,gene-gene
377,CCL25,390,CCR7,0.0013662975591917832,gene-gene
377,CCL25,588,CX3CR1,8.188090541717176e-40,gene-gene
377,CCL25,595,CXCR4,1.672644430072978e-05,gene-gene
377,CCL25,596,CXCR5,8.478647442797487e-40,gene-gene
378,CCL5,389,CCR10,7.095166741540501e-07,gene-gene
378,CCL5,390,CCR7,2.7931950323060545e-07,gene-gene
378,CCL5,588,CX3CR1,3.055896134659027e-06,gene-gene
378,CCL5,595,CXCR4,9.22202949974841e-06,gene-gene
378,CCL5,596,CXCR5,2.4982658336133077e-06,gene-gene
379,CCNA1,385,CCNE1,7.680560732599891e-07,gene-gene
379,CCNA1,386,CCNE2,2.0453632411469394e-06,gene-gene
379,CCNA1,420,CDC6,1.5393903595395386e-05,gene-gene
379,CCNA1,424,CDK1,4.069835510260115e-05,gene-gene
379,CCNA1,695,E2F1,0.11992103854815166,gene-gene
379,CCNA1,696,E2F2,9.487268471275456e-06,gene-gene
379,CCNA1,697,E2F3,2.7641168950746458e-05,gene-gene
379,CCNA1,1534,MYBL2,1.2376935198214294e-06,gene-gene
379,CCNA1,2118,RB1,3.9887841315551974e-05,gene-gene
380,CCNB1,381,CCNB2,8.367452074155873e-40,gene-gene
380,CCNB1,424,CDK1,8.350898068297315e-40,gene-gene
380,CCNB1,841,FBXO43,5.18548211835557e-33,gene-gene
380,CCNB1,1916,PLK1,8.3375436939323e-40,gene-gene
381,CCNB2,414,CDC25C,6.324957742738965e-07,gene-gene
381,CCNB2,424,CDK1,8.460559015120493e-40,gene-gene
381,CCNB2,520,CPEB1,8.391166715167128e-40,gene-gene
381,CCNB2,521,CPEB2,6.367155233273303e-34,gene-gene
381,CCNB2,522,CPEB3,1.0288178068798681e-26,gene-gene
381,CCNB2,523,CPEB4,8.340402342799522e-40,gene-gene
381,CCNB2,1916,PLK1,7.091584169348904e-37,gene-gene
381,CCNB2,2350,SLK,8.455252764935584e-40,gene-gene
382,CCND1,383,CCND2,2.682287913557957e-05,gene-gene
382,CCND1,384,CCND3,2.2721954943942062e-05,gene-gene
382,CCND1,385,CCNE1,2.9364384924216967e-05,gene-gene
382,CCND1,386,CCNE2,6.375895948925366e-05,gene-gene
382,CCND1,426,CDK4,1.241710591178465e-05,gene-gene
382,CCND1,2118,RB1,0.00016478470449025431,gene-gene
382,CCND1,2124,RBL2,1.8407376046525314e-05,gene-gene
383,CCND2,384,CCND3,6.026498946691087e-06,gene-gene
383,CCND2,385,CCNE1,1.064617132821392e-06,gene-gene
383,CCND2,386,CCNE2,2.0137496600606633e-06,gene-gene
383,CCND2,2118,RB1,5.443772048844646e-06,gene-gene
383,CCND2,2124,RBL2,1.858500127127627e-06,gene-gene
384,CCND3,385,CCNE1,1.1471488202611605e-05,gene-gene
384,CCND3,386,CCNE2,4.217205059831031e-06,gene-gene
384,CCND3,2118,RB1,0.06234149781990558,gene-gene
384,CCND3,2124,RBL2,1.6714807619185496e-05,gene-gene
385,CCNE1,94,ANAPC1,8.358495441471395e-40,gene-gene
385,CCNE1,95,ANAPC10,8.3457412899486e-40,gene-gene
385,CCNE1,96,ANAPC11,8.098058813862443e-33,gene-gene
385,CCNE1,97,ANAPC13,2.201994956362662e-31,gene-gene
385,CCNE1,98,ANAPC2,8.306495590957743e-40,gene-gene
385,CCNE1,99,ANAPC4,8.41002352150206e-40,gene-gene
385,CCNE1,100,ANAPC5,8.514709858776886e-40,gene-gene
385,CCNE1,386,CCNE2,8.442720485669638e-40,gene-gene
385,CCNE1,409,CDC16,8.259236800248389e-40,gene-gene
385,CCNE1,411,CDC23,3.2799630171215598e-28,gene-gene
385,CCNE1,415,CDC26,8.378452267100822e-40,gene-gene
385,CCNE1,416,CDC27,7.04972980440093e-33,gene-gene
385,CCNE1,431,CDKN1B,1.918651395213188e-31,gene-gene
385,CCNE1,432,CDKN1C,8.377130375549475e-40,gene-gene
385,CCNE1,2118,RB1,1.5481674684754882e-05,gene-gene
385,CCNE1,2124,RBL2,8.320749131837366e-40,gene-gene
386,CCNE2,94,ANAPC1,7.397940143088598e-39,gene-gene
386,CCNE2,95,ANAPC10,1.1054735069855725e-21,gene-gene
386,CCNE2,96,ANAPC11,1.321176881142204e-35,gene-gene
386,CCNE2,97,ANAPC13,8.448185549680505e-40,gene-gene
386,CCNE2,98,ANAPC2,8.959979060943244e-31,gene-gene
386,CCNE2,99,ANAPC4,1.719048957242431e-29,gene-gene
386,CCNE2,100,ANAPC5,8.42732255104415e-40,gene-gene
386,CCNE2,409,CDC16,8.332828324599846e-40,gene-gene
386,CCNE2,411,CDC23,0.0001697067248945435,gene-gene
386,CCNE2,415,CDC26,7.503211265567561e-38,gene-gene
386,CCNE2,416,CDC27,3.982693971796157e-36,gene-gene
386,CCNE2,431,CDKN1B,1.2261379980574966e-36,gene-gene
386,CCNE2,432,CDKN1C,8.460509969674242e-40,gene-gene
386,CCNE2,2118,RB1,1.8278522475156933e-05,gene-gene
386,CCNE2,2124,RBL2,1.0459312008128634e-33,gene-gene
388,CCNH,424,CDK1,3.066868073991407e-17,gene-gene
388,CCNH,425,CDK2,1.755109835244184e-09,gene-gene
389,CCR10,983,GNAI1,0.0007677347142210541,gene-gene
389,CCR10,984,GNAI2,3.689816609645883e-05,gene-gene
389,CCR10,985,GNAI3,2.883451331096391e-05,gene-gene
389,CCR10,1229,JAK2,0.0052088553984125,gene-gene
389,CCR10,1230,JAK3,2.8146602441362725e-06,gene-gene
390,CCR7,983,GNAI1,2.796462649712339e-05,gene-gene
390,CCR7,984,GNAI2,2.9119299142621458e-05,gene-gene
390,CCR7,985,GNAI3,1.5827279033449788e-05,gene-gene
390,CCR7,1229,JAK2,1.2263993388235879e-06,gene-gene
390,CCR7,1230,JAK3,1.146232664709738e-06,gene-gene
392,CD274,1797,PDCD1,2.896422302001156e-06,gene-gene
394,CD3D,395,CD3G,8.513836382734123e-40,gene-gene
394,CD3D,1393,MAP3K3,4.558342997140396e-33,gene-gene
394,CD3D,2762,ZAP70,1.6437382631314297e-06,gene-gene
395,CD3G,1393,MAP3K3,1.4314576536185294e-38,gene-gene
395,CD3G,2762,ZAP70,1.6437455290276477e-06,gene-gene
396,CD40,1155,IL12A,5.308024962384176e-06,gene-gene
396,CD40,1156,IL12B,4.321143781756594e-06,gene-gene
396,CD40,1392,MAP3K14,9.765971526576323e-06,gene-gene
396,CD40,2597,TRAF2,3.897532447657189e-05,gene-gene
396,CD40,2598,TRAF3,5.70445536141051e-06,gene-gene
