Drug A,Drug B,Cell Line Name,Score
Fulvestrant,Vorinostat,A549/ATCC,1.2222222222222223
Zoledronic acid,Romidepsin,A549/ATCC,3.0
Sirolimus,Tretinoin,DU-145,-8.777777777777779
Vorinostat,Paclitaxel,MDA-MB-231/ATCC,-4.4444444444444455
Dasatinib,Vorinostat,T-47D,3.555555555555556
Mitotane,Tretinoin,SF-539,-1.1111111111111112
Megestrol acetate,Lenalidomide,SK-MEL-5,-22.88888888888889
Sirolimus,Mitotane,LOX IMVI,-2.333333333333333
Azacitidine,Cladribine,T-47D,-0.5555555555555556
Romidepsin,Paclitaxel,OVCAR-4,-4.2222222222222205
Vorinostat,Paclitaxel,RPMI-8226,-47.22222222222222
Docetaxel,Fulvestrant,SNB-75,5.0
Vorinostat,Paclitaxel,NCI-H522,-9.666666666666666
Zoledronic acid,Celecoxib,SR,-6.222222222222222
Everolimus,Dasatinib,MDA-MB-468,1.8888888888888888
Mitotane,Sirolimus,NCI-H522,-1.4444444444444444
Fulvestrant,Azacitidine,SK-MEL-28,3.111111111111111
Azacitidine,Sirolimus,T-47D,-13.0
Sirolimus,Celecoxib,SF-268,-0.5555555555555556
Decitabine,Paclitaxel,A498,-20.88888888888889
Sirolimus,Nilotinib,A549/ATCC,-10.777777777777779
Docetaxel,Paclitaxel,SF-268,-5.666666666666668
Paclitaxel,Cladribine,OVCAR-4,-12.333333333333336
Everolimus,Sirolimus,IGROV1,5.0
Fulvestrant,Romidepsin,SK-OV-3,-2.333333333333333
Dasatinib,Sirolimus,U251,3.6666666666666665
Fulvestrant,Cladribine,SF-268,-2.2222222222222223
Zoledronic acid,Dasatinib,SK-OV-3,-0.2222222222222222
Docetaxel,Tretinoin,LOX IMVI,15.444444444444445
Dasatinib,Azacitidine,OVCAR-4,-4.333333333333333
Mitotane,Docetaxel,MDA-MB-231/ATCC,1.7777777777777777
Azacitidine,Tretinoin,BT-549,-0.5555555555555556
Zoledronic acid,Azacitidine,PC-3,-0.5555555555555556
Dasatinib,Docetaxel,NCI-H460,-1.0
Mitotane,Nilotinib,MDA-MB-468,2.4444444444444446
Paclitaxel,Tretinoin,SF-539,34.55555555555556
Dasatinib,Vorinostat,K-562,12.222222222222221
Thalidomide,Tretinoin,SK-OV-3,-3.888888888888889
Everolimus,Vorinostat,SF-539,-4.2222222222222205
Zoledronic acid,Vorinostat,SNB-75,1.5555555555555556
Everolimus,Celecoxib,BT-549,-3.333333333333333
Romidepsin,Tretinoin,SK-MEL-5,-5.111111111111111
Megestrol acetate,Gefitinib,LOX IMVI,-8.0
Zoledronic acid,Cladribine,U251,-2.888888888888889
Azacitidine,Cladribine,PC-3,-4.888888888888889
Mitotane,Paclitaxel,RPMI-8226,-13.222222222222221
Zoledronic acid,Azacitidine,IGROV1,-3.2222222222222223
Sirolimus,Tretinoin,UACC-257,-3.111111111111111
Docetaxel,Fulvestrant,DU-145,28.222222222222207
Zoledronic acid,Celecoxib,SK-MEL-5,-9.111111111111107
Mitotane,Tretinoin,T-47D,8.888888888888891
Romidepsin,Paclitaxel,BT-549,0.5555555555555556
Romidepsin,Docetaxel,OVCAR-8,-0.6666666666666666
Vorinostat,Nilotinib,MDA-MB-231/ATCC,-19.777777777777786
Thalidomide,Paclitaxel,UACC-62,8.777777777777779
Mitotane,Dasatinib,UACC-62,2.0
Zoledronic acid,Romidepsin,CAKI-1,-9.444444444444443
Dasatinib,Sirolimus,A498,4.888888888888889
Vorinostat,Nilotinib,A549/ATCC,-11.666666666666664
Zoledronic acid,Docetaxel,MCF7,5.4444444444444455
Tretinoin,Celecoxib,SK-MEL-28,-10.0
Vorinostat,Docetaxel,OVCAR-3,-10.222222222222221
Zoledronic acid,Dasatinib,PC-3,-1.7777777777777777
Azacitidine,Sirolimus,LOX IMVI,0.7777777777777778
Zoledronic acid,Tretinoin,A498,-6.666666666666668
Decitabine,Mitotane,U251,0.4444444444444444
Docetaxel,Tretinoin,SW-620,13.888888888888893
Tretinoin,Cladribine,IGROV1,2.333333333333333
Docetaxel,Cladribine,HCT-116,-6.777777777777778
Paclitaxel,Tretinoin,HCT-116,12.666666666666664
Fulvestrant,Sirolimus,HCT-15,-4.333333333333333
Docetaxel,Celecoxib,MDA-MB-231/ATCC,13.333333333333336
Vorinostat,Paclitaxel,LOX IMVI,-0.7777777777777778
Azacitidine,Nilotinib,HCT-116,-6.777777777777778
Fulvestrant,Cladribine,A549/ATCC,-3.555555555555556
Zoledronic acid,Vorinostat,SW-620,0.7777777777777778
Vorinostat,Celecoxib,SNB-75,-5.222222222222221
Vorinostat,Romidepsin,HS 578T,4.333333333333333
Fulvestrant,Vorinostat,MDA-MB-231/ATCC,-4.888888888888889
Sirolimus,Cladribine,MDA-MB-231/ATCC,1.8888888888888888
Mitotane,Celecoxib,MDA-MB-468,-0.2222222222222222
Zoledronic acid,Docetaxel,NCI-H460,13.0
Tretinoin,Cladribine,BT-549,-4.666666666666667
Dasatinib,Nilotinib,HCT-116,-4.0
Docetaxel,Sirolimus,SK-MEL-5,5.222222222222221
Vorinostat,Azacitidine,SF-539,0.1111111111111111
Cladribine,Celecoxib,HCT-15,-3.2222222222222223
Docetaxel,Tretinoin,UACC-62,19.22222222222221
Zoledronic acid,Celecoxib,UACC-257,-4.888888888888889
Vorinostat,Romidepsin,RPMI-8226,9.555555555555557
Nilotinib,Mitotane,IGROV1,-5.222222222222221
Nilotinib,Celecoxib,U251,-7.0
Dasatinib,Celecoxib,OVCAR-3,9.444444444444443
Mitotane,Everolimus,SW-620,6.333333333333332
Everolimus,Celecoxib,SF-268,-5.777777777777778
Fulvestrant,Dasatinib,MCF7,-6.4444444444444455
Sirolimus,Celecoxib,KM12,0.8888888888888888
Paclitaxel,Nilotinib,SK-MEL-28,-10.111111111111107
Vorinostat,Paclitaxel,SF-539,-8.777777777777779
Zoledronic acid,Tretinoin,SF-539,-0.5555555555555556
Azacitidine,Cladribine,UACC-62,6.1111111111111125
Docetaxel,Sirolimus,K-562,5.222222222222221
Nilotinib,Celecoxib,OVCAR-3,-7.555555555555554
Sirolimus,Cladribine,A498,-6.666666666666668
Everolimus,Vorinostat,OVCAR-3,-15.333333333333336
Zoledronic acid,Everolimus,SK-MEL-5,-6.0
Romidepsin,Celecoxib,RPMI-8226,1.6666666666666667
Docetaxel,Tretinoin,PC-3,5.888888888888888
Nilotinib,Celecoxib,SK-OV-3,-7.777777777777778
Azacitidine,Nilotinib,NCI-H460,-0.1111111111111111
Dasatinib,Romidepsin,U251,-3.4444444444444446
Dasatinib,Nilotinib,LOX IMVI,-10.222222222222221
Decitabine,Paclitaxel,SW-620,2.7777777777777777
Dasatinib,Azacitidine,UACC-62,0.8888888888888888
Zoledronic acid,Paclitaxel,LOX IMVI,6.0
Romidepsin,Nilotinib,UACC-62,-15.888888888888893
Zoledronic acid,Nilotinib,IGROV1,-2.2222222222222223
Romidepsin,Paclitaxel,KM12,4.777777777777779
Vorinostat,Tretinoin,OVCAR-8,-7.888888888888887
Romidepsin,Docetaxel,HS 578T,3.0
Vorinostat,Nilotinib,SF-268,-42.55555555555557
Everolimus,Celecoxib,KM12,-5.333333333333333
Vorinostat,Cladribine,SK-MEL-28,-1.6666666666666667
Fulvestrant,Paclitaxel,MCF7,-4.2222222222222205
Zoledronic acid,Paclitaxel,SK-MEL-28,-1.4444444444444444
Romidepsin,Celecoxib,DU-145,-4.111111111111111
Fulvestrant,Cladribine,SK-OV-3,-6.1111111111111125
Mitotane,Dasatinib,SK-MEL-28,-1.6666666666666667
Everolimus,Docetaxel,MDA-MB-231/ATCC,5.0
Zoledronic acid,Cladribine,NCI-H460,1.4444444444444444
Fulvestrant,Cladribine,SW-620,0.3333333333333333
Zoledronic acid,Vorinostat,OVCAR-4,2.0
Dasatinib,Tretinoin,HS 578T,3.888888888888889
Zoledronic acid,Romidepsin,SR,4.333333333333333
Mitotane,Docetaxel,SK-MEL-5,3.4444444444444446
Vorinostat,Azacitidine,SK-MEL-28,-12.555555555555555
Cladribine,Celecoxib,SF-539,-10.111111111111107
Everolimus,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223
Sirolimus,Tretinoin,KM12,-2.7777777777777777
Mitotane,Dasatinib,HS 578T,2.1111111111111107
Azacitidine,Fulvestrant,OVCAR-8,-3.888888888888889
Romidepsin,Nilotinib,OVCAR-4,-10.444444444444443
Zoledronic acid,Romidepsin,UACC-257,0.3333333333333333
Romidepsin,Cladribine,NCI-H460,-0.5555555555555556
Mitotane,Nilotinib,NCI-H460,-1.1111111111111112
Zoledronic acid,Cladribine,MDA-MB-468,1.0
Everolimus,Tretinoin,SF-268,-2.6666666666666665
Fulvestrant,Celecoxib,SW-620,-5.5555555555555545
Zoledronic acid,Everolimus,SK-MEL-28,3.333333333333333
Mitotane,Sirolimus,SF-295,-1.0
Decitabine,Paclitaxel,RPMI-8226,-12.666666666666664
Thalidomide,Docetaxel,HCT-15,-0.1111111111111111
Sirolimus,Celecoxib,SK-OV-3,4.4444444444444455
Fulvestrant,Celecoxib,NCI-H23,-3.0
Mitotane,Cladribine,SK-OV-3,-1.7777777777777777
Romidepsin,Tretinoin,HS 578T,1.3333333333333333
Mitotane,Dasatinib,SW-620,-0.6666666666666666
Decitabine,Sirolimus,A498,-0.2222222222222222
Dasatinib,Romidepsin,HCT-116,-2.4444444444444446
Decitabine,Paclitaxel,UACC-62,-8.333333333333334
Thalidomide,Mitotane,MCF7,-0.7777777777777778
Mitotane,Nilotinib,SW-620,0.8888888888888888
Mitotane,Everolimus,HS 578T,17.88888888888889
Mitotane,Nilotinib,SK-OV-3,-8.444444444444445
Everolimus,Tretinoin,NCI-H522,-2.555555555555556
Vorinostat,Azacitidine,KM12,-1.6666666666666667
Tretinoin,Celecoxib,SR,-6.5555555555555545
Decitabine,Docetaxel,KM12,-13.333333333333336
Mitotane,Dasatinib,IGROV1,1.2222222222222223
Fulvestrant,Everolimus,NCI-H460,7.333333333333332
Azacitidine,Tretinoin,A549/ATCC,-1.2222222222222223
Romidepsin,Docetaxel,K-562,-0.8888888888888888
Fulvestrant,Cladribine,MDA-MB-231/ATCC,-0.2222222222222222
Fulvestrant,Azacitidine,NCI-H460,-1.5555555555555556
Fulvestrant,Celecoxib,SF-539,-3.333333333333333
Decitabine,Docetaxel,HS 578T,-5.777777777777778
Everolimus,Azacitidine,MDA-MB-231/ATCC,2.1111111111111107
Vorinostat,Azacitidine,NCI-H522,0.7777777777777778
Zoledronic acid,Tretinoin,SF-295,-2.4444444444444446
Everolimus,Azacitidine,A498,3.7777777777777777
Thalidomide,Azacitidine,KM12,2.2222222222222223
Zoledronic acid,Tretinoin,MCF7,-1.5555555555555556
Azacitidine,Fulvestrant,MDA-MB-468,-1.4444444444444444
Vorinostat,Sirolimus,PC-3,-4.888888888888889
Romidepsin,Cladribine,SF-268,-3.111111111111111
Everolimus,Docetaxel,UACC-62,5.5555555555555545
Megestrol acetate,Lenalidomide,HS 578T,-8.333333333333334
Nilotinib,Tretinoin,MDA-MB-231/ATCC,-6.0
Dasatinib,Nilotinib,HS 578T,-0.1111111111111111
Azacitidine,Cladribine,UACC-257,1.2222222222222223
Everolimus,Tretinoin,PC-3,2.4444444444444446
Zoledronic acid,Docetaxel,HOP-92,-3.333333333333333
Zoledronic acid,Docetaxel,MDA-MB-468,-3.4444444444444446
Romidepsin,Sirolimus,SK-MEL-5,1.7777777777777777
Thalidomide,Cladribine,A498,-5.333333333333333
Zoledronic acid,Sirolimus,MDA-MB-231/ATCC,-1.1111111111111112
Romidepsin,Docetaxel,OVCAR-4,0.7777777777777778
Vorinostat,Nilotinib,SK-MEL-5,-4.333333333333333
Fulvestrant,Nilotinib,SNB-75,-7.1111111111111125
Dasatinib,Cladribine,U251,-7.0
Romidepsin,Nilotinib,OVCAR-3,-13.666666666666664
Everolimus,Cladribine,BT-549,-2.555555555555556
Thalidomide,Paclitaxel,OVCAR-3,16.444444444444443
Docetaxel,Cladribine,MDA-MB-468,-0.8888888888888888
Docetaxel,Nilotinib,KM12,18.11111111111111
Fulvestrant,Dasatinib,T-47D,0.4444444444444444
Mitotane,Celecoxib,HOP-92,-5.666666666666668
Zoledronic acid,Nilotinib,UACC-62,-0.1111111111111111
Gefitinib,Lenalidomide,T-47D,-1.0
Vorinostat,Nilotinib,UACC-257,-6.777777777777778
Mitotane,Celecoxib,OVCAR-8,0.1111111111111111
Paclitaxel,Celecoxib,HS 578T,37.77777777777778
Megestrol acetate,Lenalidomide,SF-539,-2.888888888888889
Zoledronic acid,Nilotinib,HS 578T,-3.888888888888889
Zoledronic acid,Vorinostat,HCT-116,-8.444444444444445
Paclitaxel,Sirolimus,SK-MEL-5,-10.666666666666666
Zoledronic acid,Dasatinib,BT-549,-5.0
Dasatinib,Tretinoin,T-47D,-1.8888888888888888
Mitotane,Tretinoin,DU-145,2.0
Fulvestrant,Nilotinib,LOX IMVI,-5.0
Vorinostat,Celecoxib,HCT-116,-2.888888888888889
Docetaxel,Sirolimus,RPMI-8226,4.5555555555555545
Docetaxel,Paclitaxel,A498,2.2222222222222223
Zoledronic acid,Cladribine,OVCAR-8,-0.3333333333333333
Thalidomide,Docetaxel,OVCAR-3,-15.0
Thalidomide,Mitotane,SF-539,-6.333333333333332
Thalidomide,Mitotane,CAKI-1,-2.333333333333333
Nilotinib,Cladribine,T-47D,-5.777777777777778
Romidepsin,Cladribine,UACC-62,-4.777777777777779
Mitotane,Tretinoin,U251,-3.4444444444444446
Docetaxel,Cladribine,KM12,2.888888888888889
Mitotane,Paclitaxel,SW-620,1.5555555555555556
Decitabine,Mitotane,ACHN,-5.0
Paclitaxel,Celecoxib,BT-549,27.88888888888889
Azacitidine,Celecoxib,HS 578T,-6.1111111111111125
Docetaxel,Fulvestrant,SF-539,32.44444444444444
Mitotane,Azacitidine,SK-OV-3,-6.888888888888888
Everolimus,Tretinoin,HS 578T,2.555555555555556
Docetaxel,Sirolimus,PC-3,3.111111111111111
Tretinoin,Cladribine,HCT-116,-12.777777777777779
Azacitidine,Sirolimus,MDA-MB-468,-3.555555555555556
Tretinoin,Cladribine,T-47D,-3.7777777777777777
Thalidomide,Azacitidine,SF-295,-1.6666666666666667
Everolimus,Paclitaxel,SK-MEL-28,-1.6666666666666667
Mitotane,Paclitaxel,UACC-257,-10.444444444444443
Docetaxel,Tretinoin,BT-549,25.11111111111111
Azacitidine,Paclitaxel,BT-549,1.0
Everolimus,Tretinoin,MDA-MB-231/ATCC,-1.5555555555555556
Romidepsin,Sirolimus,A498,1.4444444444444444
Zoledronic acid,Paclitaxel,IGROV1,-2.888888888888889
Paclitaxel,Cladribine,RPMI-8226,26.222222222222207
Romidepsin,Celecoxib,OVCAR-8,-1.0
Fulvestrant,Dasatinib,SNB-75,6.222222222222222
Everolimus,Sirolimus,T-47D,-6.333333333333332
Dasatinib,Cladribine,MCF7,-1.2222222222222223
Mitotane,Nilotinib,A549/ATCC,-3.0
Thalidomide,Cladribine,SF-539,-9.111111111111107
Everolimus,Dasatinib,K-562,-2.7777777777777777
Everolimus,Nilotinib,IGROV1,-10.333333333333334
Zoledronic acid,Cladribine,SW-620,-2.333333333333333
Mitotane,Docetaxel,U251,6.1111111111111125
Mitotane,Celecoxib,IGROV1,-1.4444444444444444
Paclitaxel,Cladribine,DU-145,1.7777777777777777
Everolimus,Tretinoin,HCT-15,-6.1111111111111125
Vorinostat,Cladribine,T-47D,-4.666666666666667
Everolimus,Celecoxib,RPMI-8226,5.333333333333333
Vorinostat,Romidepsin,MDA-MB-468,5.333333333333333
