Drug A,Drug B,Cell Line Name,Score
Dasatinib,Vorinostat,A498,0.0
Mitotane,Dasatinib,A549/ATCC,-3.0
Vorinostat,Celecoxib,IGROV1,-3.111111111111111
Cladribine,Celecoxib,BT-549,-3.4444444444444446
Decitabine,Paclitaxel,MDA-MB-231/ATCC,-6.1111111111111125
Docetaxel,Tretinoin,SF-539,32.22222222222222
Mitotane,Celecoxib,SF-539,-5.222222222222221
Mitotane,Dasatinib,HOP-92,-5.333333333333333
Fulvestrant,Everolimus,RPMI-8226,17.666666666666668
Azacitidine,Sirolimus,MDA-MB-231/ATCC,-10.333333333333334
Azacitidine,Fulvestrant,HS 578T,0.1111111111111111
Fulvestrant,Celecoxib,U251,-8.555555555555555
Mitotane,Dasatinib,OVCAR-3,-5.222222222222221
Mitotane,Dasatinib,SF-539,1.6666666666666667
Decitabine,Mitotane,KM12,0.6666666666666666
Azacitidine,Docetaxel,DU-145,-0.5555555555555556
Fulvestrant,Nilotinib,UACC-257,-4.4444444444444455
Zoledronic acid,Cladribine,A549/ATCC,-0.4444444444444444
Everolimus,Romidepsin,UACC-257,-4.666666666666667
Paclitaxel,Tretinoin,A549/ATCC,14.888888888888893
Azacitidine,Paclitaxel,SW-620,-1.3333333333333333
Cladribine,Celecoxib,MCF7,-3.555555555555556
Mitotane,Nilotinib,HCT-116,1.7777777777777777
Everolimus,Vorinostat,IGROV1,1.1111111111111112
Nilotinib,Tretinoin,U251,-7.1111111111111125
Docetaxel,Fulvestrant,SK-MEL-28,14.888888888888893
Sirolimus,Mitotane,MCF7,-4.5555555555555545
Vorinostat,Celecoxib,T-47D,-7.333333333333332
Romidepsin,Celecoxib,T-47D,0.1111111111111111
Thalidomide,Mitotane,KM12,-0.3333333333333333
Mitotane,Sirolimus,NCI-H23,-1.4444444444444444
Zoledronic acid,Azacitidine,MDA-MB-468,0.0
Nilotinib,Tretinoin,HCT-116,-3.2222222222222223
Dasatinib,Azacitidine,A498,-0.3333333333333333
Azacitidine,Celecoxib,SF-268,-5.333333333333333
Everolimus,Paclitaxel,DU-145,22.11111111111111
Paclitaxel,Tretinoin,LOX IMVI,12.333333333333336
Mitotane,Nilotinib,HOP-92,-8.777777777777779
Mitotane,Azacitidine,DU-145,-0.4444444444444444
Azacitidine,Fulvestrant,SK-MEL-5,-5.5555555555555545
Mitotane,Everolimus,NCI-H23,0.6666666666666666
Fulvestrant,Everolimus,DU-145,15.777777777777779
Romidepsin,Docetaxel,BT-549,-2.2222222222222223
Everolimus,Cladribine,SF-539,-2.333333333333333
Paclitaxel,Sirolimus,T-47D,-8.666666666666666
Zoledronic acid,Docetaxel,SF-539,-8.0
Nilotinib,Mitotane,LOX IMVI,-4.2222222222222205
Everolimus,Tretinoin,BT-549,-8.11111111111111
Everolimus,Sirolimus,SF-539,-7.555555555555554
Everolimus,Sirolimus,PC-3,6.777777777777778
Zoledronic acid,Azacitidine,RPMI-8226,-6.1111111111111125
Everolimus,Docetaxel,SF-539,7.777777777777778
Zoledronic acid,Celecoxib,SF-295,-5.666666666666668
Fulvestrant,Cladribine,LOX IMVI,-5.0
Thalidomide,Cladribine,SK-MEL-5,-3.555555555555556
Fulvestrant,Vorinostat,NCI-H23,0.2222222222222222
Thalidomide,Paclitaxel,SK-MEL-28,0.3333333333333333
Romidepsin,Sirolimus,UACC-257,1.3333333333333333
Nilotinib,Cladribine,MDA-MB-468,-0.3333333333333333
Mitotane,Cladribine,LOX IMVI,-5.4444444444444455
Vorinostat,Nilotinib,HS 578T,-1.0
Dasatinib,Azacitidine,OVCAR-3,-4.888888888888889
Romidepsin,Nilotinib,SF-268,-20.555555555555557
Dasatinib,Vorinostat,HS 578T,0.0
Fulvestrant,Celecoxib,CAKI-1,-4.2222222222222205
Gefitinib,Lenalidomide,SF-268,2.4444444444444446
Vorinostat,Cladribine,RPMI-8226,4.4444444444444455
Azacitidine,Fulvestrant,DU-145,-3.7777777777777777
Fulvestrant,Everolimus,OVCAR-4,11.0
Fulvestrant,Everolimus,NCI-H522,3.555555555555556
Vorinostat,Azacitidine,NCI-H460,2.0
Fulvestrant,Azacitidine,HCT-15,2.6666666666666665
Fulvestrant,Nilotinib,HCT-15,3.333333333333333
Zoledronic acid,Everolimus,PC-3,-1.7777777777777777
Mitotane,Cladribine,CAKI-1,2.1111111111111107
Mitotane,Docetaxel,OVCAR-8,9.666666666666666
Dasatinib,Cladribine,MDA-MB-468,-2.7777777777777777
Vorinostat,Azacitidine,HS 578T,8.888888888888891
Mitotane,Tretinoin,IGROV1,0.4444444444444444
Decitabine,Docetaxel,MDA-MB-468,-1.5555555555555556
Fulvestrant,Sirolimus,SK-MEL-28,-3.555555555555556
Megestrol acetate,Gefitinib,ACHN,-2.555555555555556
Romidepsin,Docetaxel,SK-MEL-28,4.4444444444444455
Docetaxel,Tretinoin,SK-MEL-28,13.666666666666664
Everolimus,Cladribine,UACC-62,-4.0
Megestrol acetate,Gefitinib,SK-OV-3,0.7777777777777778
Romidepsin,Celecoxib,IGROV1,9.555555555555557
Decitabine,Cladribine,OVCAR-4,-1.5555555555555556
Docetaxel,Paclitaxel,LOX IMVI,-1.1111111111111112
Romidepsin,Paclitaxel,MDA-MB-231/ATCC,1.5555555555555556
Zoledronic acid,Celecoxib,ACHN,-6.333333333333332
Mitotane,Cladribine,SF-295,-10.111111111111107
Everolimus,Romidepsin,NCI-H460,0.3333333333333333
Vorinostat,Celecoxib,SK-MEL-5,-7.777777777777778
Dasatinib,Sirolimus,NCI-H522,2.0
Mitotane,Everolimus,MDA-MB-468,-3.888888888888889
Docetaxel,Celecoxib,HCT-116,11.666666666666664
Vorinostat,Sirolimus,A498,-5.777777777777778
Fulvestrant,Azacitidine,ACHN,-1.2222222222222223
Nilotinib,Mitotane,RPMI-8226,-5.666666666666668
Zoledronic acid,Cladribine,UACC-257,-2.888888888888889
Romidepsin,Celecoxib,HCT-116,3.6666666666666665
Mitotane,Azacitidine,A498,-1.7777777777777777
Dasatinib,Paclitaxel,UACC-257,-1.2222222222222223
Sirolimus,Tretinoin,HS 578T,7.1111111111111125
Everolimus,Paclitaxel,A549/ATCC,9.111111111111107
Mitotane,Dasatinib,NCI-H23,-2.555555555555556
Zoledronic acid,Dasatinib,OVCAR-3,-1.0
Mitotane,Celecoxib,HCT-116,-3.111111111111111
Decitabine,Docetaxel,OVCAR-8,-4.5555555555555545
Azacitidine,Fulvestrant,RPMI-8226,-3.888888888888889
Azacitidine,Paclitaxel,RPMI-8226,-7.666666666666668
Vorinostat,Docetaxel,SNB-75,-3.888888888888889
Azacitidine,Romidepsin,BT-549,-0.8888888888888888
Tretinoin,Celecoxib,DU-145,-14.333333333333336
Everolimus,Cladribine,MCF7,-0.8888888888888888
Dasatinib,Nilotinib,UACC-62,-11.222222222222221
Sirolimus,Cladribine,HCT-116,-4.2222222222222205
Mitotane,Cladribine,SF-539,-1.3333333333333333
Docetaxel,Celecoxib,A549/ATCC,10.444444444444443
Everolimus,Cladribine,U251,-5.4444444444444455
Everolimus,Sirolimus,MDA-MB-468,2.0
Everolimus,Romidepsin,T-47D,-0.8888888888888888
Fulvestrant,Paclitaxel,SK-OV-3,-9.888888888888893
Thalidomide,Mitotane,A498,-3.7777777777777777
Fulvestrant,Nilotinib,SR,-15.555555555555555
Mitotane,Azacitidine,RPMI-8226,-7.1111111111111125
Sirolimus,Tretinoin,NCI-H23,-8.777777777777779
Fulvestrant,Vorinostat,HS 578T,-3.7777777777777777
Docetaxel,Fulvestrant,SW-620,13.777777777777779
Zoledronic acid,Cladribine,LOX IMVI,-5.0
Everolimus,Cladribine,SF-268,-5.777777777777778
Zoledronic acid,Azacitidine,DU-145,3.333333333333333
Thalidomide,Paclitaxel,SK-OV-3,-0.1111111111111111
Thalidomide,Mitotane,OVCAR-4,-3.888888888888889
Romidepsin,Celecoxib,OVCAR-3,-0.3333333333333333
Paclitaxel,Nilotinib,KM12,19.555555555555557
Megestrol acetate,Lenalidomide,OVCAR-3,-2.2222222222222223
Everolimus,Vorinostat,MDA-MB-468,-3.555555555555556
Mitotane,Nilotinib,ACHN,-15.888888888888893
Mitotane,Paclitaxel,A498,-5.666666666666668
Azacitidine,Celecoxib,T-47D,7.4444444444444455
Thalidomide,Sirolimus,MDA-MB-468,6.333333333333332
Azacitidine,Sirolimus,UACC-257,0.4444444444444444
Vorinostat,Sirolimus,LOX IMVI,0.4444444444444444
Thalidomide,Cladribine,OVCAR-8,-8.11111111111111
Nilotinib,Tretinoin,OVCAR-3,-13.888888888888893
Zoledronic acid,Cladribine,PC-3,-1.8888888888888888
Vorinostat,Paclitaxel,SK-MEL-5,-9.888888888888893
Fulvestrant,Celecoxib,LOX IMVI,-0.3333333333333333
Decitabine,Docetaxel,DU-145,-4.888888888888889
Sirolimus,Celecoxib,SF-539,-1.4444444444444444
Zoledronic acid,Tretinoin,OVCAR-3,-11.222222222222221
Decitabine,Sirolimus,SK-OV-3,-3.4444444444444446
Zoledronic acid,Dasatinib,OVCAR-8,1.1111111111111112
Megestrol acetate,Lenalidomide,SW-620,-5.4444444444444455
Zoledronic acid,Sirolimus,A498,1.2222222222222223
Decitabine,Cladribine,HOP-92,-3.6666666666666665
Fulvestrant,Celecoxib,K-562,-4.0
Azacitidine,Tretinoin,SK-MEL-28,-4.111111111111111
Vorinostat,Tretinoin,OVCAR-3,-19.555555555555557
Docetaxel,Sirolimus,HS 578T,-3.111111111111111
Zoledronic acid,Tretinoin,SK-MEL-2,-6.222222222222222
Everolimus,Docetaxel,SNB-75,-1.4444444444444444
Everolimus,Romidepsin,SF-539,-13.666666666666664
Tretinoin,Celecoxib,SK-MEL-5,-0.3333333333333333
Fulvestrant,Azacitidine,MDA-MB-231/ATCC,-8.666666666666666
Azacitidine,Romidepsin,SNB-75,-0.1111111111111111
Vorinostat,Docetaxel,HCT-116,-1.5555555555555556
Vorinostat,Tretinoin,HS 578T,2.2222222222222223
Zoledronic acid,Cladribine,SR,-3.0
Gefitinib,Lenalidomide,NCI-H522,-6.666666666666668
Fulvestrant,Paclitaxel,UACC-62,-4.2222222222222205
Zoledronic acid,Cladribine,HOP-92,3.0
Mitotane,Celecoxib,MDA-MB-231/ATCC,0.8888888888888888
Thalidomide,Paclitaxel,KM12,-8.777777777777779
Sirolimus,Mitotane,NCI-H23,3.4444444444444446
Zoledronic acid,Vorinostat,SK-MEL-2,1.7777777777777777
Megestrol acetate,Gefitinib,NCI-H522,0.2222222222222222
Dasatinib,Romidepsin,T-47D,2.6666666666666665
Azacitidine,Fulvestrant,OVCAR-4,-9.333333333333334
Zoledronic acid,Romidepsin,KM12,4.666666666666667
Dasatinib,Paclitaxel,K-562,13.111111111111107
Dasatinib,Docetaxel,OVCAR-4,-1.0
Mitotane,Azacitidine,UACC-257,6.1111111111111125
Dasatinib,Azacitidine,NCI-H522,-2.6666666666666665
Decitabine,Mitotane,MDA-MB-231/ATCC,-5.111111111111111
Docetaxel,Sirolimus,A498,6.222222222222222
Fulvestrant,Vorinostat,KM12,-5.222222222222221
Zoledronic acid,Cladribine,K-562,-4.4444444444444455
Fulvestrant,Sirolimus,SF-295,-2.333333333333333
Zoledronic acid,Romidepsin,DU-145,-2.0
Paclitaxel,Tretinoin,SW-620,11.222222222222221
Fulvestrant,Everolimus,SK-OV-3,-7.555555555555554
Everolimus,Tretinoin,SNB-75,2.4444444444444446
Decitabine,Paclitaxel,SF-539,-35.888888888888886
Thalidomide,Sirolimus,OVCAR-4,1.8888888888888888
Fulvestrant,Nilotinib,SW-620,-3.333333333333333
Decitabine,Azacitidine,OVCAR-3,-0.2222222222222222
Vorinostat,Sirolimus,UACC-257,-3.4444444444444446
Nilotinib,Mitotane,BT-549,-0.2222222222222222
Romidepsin,Sirolimus,BT-549,0.4444444444444444
Docetaxel,Paclitaxel,NCI-H522,-3.888888888888889
Romidepsin,Cladribine,OVCAR-8,11.222222222222221
Dasatinib,Cladribine,UACC-62,3.333333333333333
Zoledronic acid,Cladribine,SF-295,-6.4444444444444455
Azacitidine,Sirolimus,SF-268,-8.444444444444445
Zoledronic acid,Everolimus,MDA-MB-468,-3.111111111111111
Everolimus,Nilotinib,SK-MEL-28,-41.333333333333336
Docetaxel,Sirolimus,SNB-75,-5.5555555555555545
Zoledronic acid,Azacitidine,NCI-H23,0.3333333333333333
Azacitidine,Cladribine,NCI-H460,18.11111111111111
Thalidomide,Mitotane,SK-MEL-28,0.8888888888888888
Dasatinib,Celecoxib,SW-620,-1.0
Zoledronic acid,Romidepsin,HCT-116,-0.6666666666666666
Dasatinib,Cladribine,PC-3,-3.0
Thalidomide,Mitotane,UACC-257,-3.111111111111111
Romidepsin,Docetaxel,PC-3,5.666666666666668
Everolimus,Docetaxel,SF-268,-0.2222222222222222
Mitotane,Everolimus,SR,-3.6666666666666665
Decitabine,Docetaxel,SK-MEL-28,-14.222222222222221
Zoledronic acid,Cladribine,HCT-116,-4.2222222222222205
Decitabine,Cladribine,K-562,9.444444444444443
Everolimus,Nilotinib,KM12,-1.4444444444444444
Everolimus,Vorinostat,UACC-62,0.3333333333333333
Everolimus,Tretinoin,T-47D,-6.333333333333332
Sirolimus,Nilotinib,KM12,-6.1111111111111125
Gefitinib,Lenalidomide,HOP-92,-5.888888888888888
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223
Dasatinib,Celecoxib,LOX IMVI,-1.3333333333333333
Paclitaxel,Tretinoin,OVCAR-3,25.555555555555557
Azacitidine,Tretinoin,UACC-257,-1.1111111111111112
Azacitidine,Paclitaxel,LOX IMVI,-22.0
Vorinostat,Paclitaxel,OVCAR-8,5.5555555555555545
Everolimus,Celecoxib,HCT-116,1.8888888888888888
Fulvestrant,Vorinostat,UACC-257,-0.3333333333333333
Docetaxel,Sirolimus,UACC-62,3.7777777777777777
Everolimus,Docetaxel,LOX IMVI,0.5555555555555556
Dasatinib,Nilotinib,DU-145,-11.888888888888893
Vorinostat,Tretinoin,T-47D,7.333333333333332
Mitotane,Celecoxib,HCT-15,-3.6666666666666665
Everolimus,Dasatinib,SK-MEL-28,-10.0
Zoledronic acid,Romidepsin,U251,5.333333333333333
Paclitaxel,Celecoxib,SK-MEL-28,2.4444444444444446
Everolimus,Nilotinib,A549/ATCC,-2.555555555555556
Mitotane,Sirolimus,OVCAR-8,0.3333333333333333
Cladribine,Celecoxib,T-47D,-10.444444444444443
Decitabine,Azacitidine,OVCAR-4,-3.0
Everolimus,Romidepsin,SK-MEL-28,-3.333333333333333
Romidepsin,Cladribine,OVCAR-4,-0.8888888888888888
Romidepsin,Cladribine,A498,-1.8888888888888888
Vorinostat,Romidepsin,NCI-H460,5.222222222222221
Mitotane,Azacitidine,HCT-116,8.888888888888891
Zoledronic acid,Cladribine,ACHN,-7.4444444444444455
Paclitaxel,Nilotinib,SNB-75,15.666666666666664
Zoledronic acid,Paclitaxel,UACC-62,-8.11111111111111
Mitotane,Tretinoin,BT-549,-2.888888888888889
Zoledronic acid,Paclitaxel,SK-MEL-5,-10.666666666666666
Decitabine,Docetaxel,SF-268,-7.333333333333332
Mitotane,Tretinoin,OVCAR-4,-3.4444444444444446
Everolimus,Romidepsin,IGROV1,-7.555555555555554
Decitabine,Tretinoin,SK-MEL-28,-7.0
Zoledronic acid,Dasatinib,U251,1.3333333333333333
Mitotane,Docetaxel,DU-145,6.0
Everolimus,Docetaxel,A498,-2.0
Thalidomide,Tretinoin,UACC-62,-2.555555555555556
Everolimus,Romidepsin,HCT-15,-1.1111111111111112
Everolimus,Nilotinib,RPMI-8226,0.8888888888888888
Zoledronic acid,Azacitidine,SW-620,3.111111111111111
Vorinostat,Docetaxel,NCI-H522,0.8888888888888888
